timestamp,phase,altitude_m,vertical_speed_m_s,airspeed_m_s,roll_deg,pitch_deg,yaw_deg,loiter_time_s,target_distance_m
2026-01-20T13:40:00.378659,CLIMB,0.0,0.0,0.03,0.18,0.09,90.58,0.0,0.0
2026-01-20T13:40:00.478775,CLIMB,0.0,0.0,0.03,0.16,0.1,90.58,0.0,0.0
2026-01-20T13:40:00.579676,CLIMB,0.0,0.0,0.03,0.16,0.13,90.56,0.0,0.0
2026-01-20T13:40:00.680604,CLIMB,0.0,0.0,0.03,0.13,0.13,90.58,0.0,0.0
2026-01-20T13:40:00.781759,CLIMB,0.0,0.0,0.03,0.13,0.12,90.58,0.0,0.0
2026-01-20T13:40:00.882133,CLIMB,0.0,0.0,0.03,0.14,0.09,90.57,0.0,0.0
2026-01-20T13:40:00.982339,CLIMB,0.0,0.0,0.03,0.15,0.11,90.56,0.0,0.0
2026-01-20T13:40:01.083256,CLIMB,0.0,0.0,0.03,0.17,0.11,90.6,0.0,0.0
2026-01-20T13:40:01.184261,CLIMB,0.0,0.0,0.02,0.14,0.09,90.59,0.0,0.0
2026-01-20T13:40:01.284716,CLIMB,0.0,0.0,0.02,0.13,0.08,90.58,0.0,0.0
2026-01-20T13:40:01.385537,CLIMB,-0.0,0.0,0.24,0.11,0.07,90.59,0.0,0.0
2026-01-20T13:40:01.485788,CLIMB,-0.0,0.0,0.72,0.09,0.1,90.57,0.0,0.0
2026-01-20T13:40:01.586782,CLIMB,-0.0,0.0,1.56,0.09,0.12,90.58,0.0,0.0
2026-01-20T13:40:01.687638,CLIMB,0.0,-0.01,2.64,0.08,0.1,90.6,0.0,0.0
2026-01-20T13:40:01.788775,CLIMB,0.0,-0.01,4.16,0.07,0.14,90.61,0.0,0.0
2026-01-20T13:40:01.889640,CLIMB,0.0,-0.08,5.89,0.12,-0.26,91.48,0.0,0.0
2026-01-20T13:40:01.990556,CLIMB,0.02,-0.1,7.9,0.13,-1.42,93.36,0.0,0.0
2026-01-20T13:40:02.091637,CLIMB,0.03,-0.11,9.92,0.18,-1.95,95.4,0.0,0.0
2026-01-20T13:40:02.191727,CLIMB,0.04,-0.15,11.66,0.25,-2.02,95.52,0.0,0.0
2026-01-20T13:40:02.292724,CLIMB,0.07,-0.24,13.16,0.33,-1.8,94.74,0.0,0.0
2026-01-20T13:40:02.393894,CLIMB,0.12,-0.33,14.64,0.39,-1.57,93.63,0.0,0.0
2026-01-20T13:40:02.494197,CLIMB,0.17,-0.42,15.9,0.4,-1.5,92.36,0.0,0.0
2026-01-20T13:40:02.595254,CLIMB,0.22,-0.48,16.8,0.39,-1.48,91.19,0.0,0.0
2026-01-20T13:40:02.696178,CLIMB,0.26,-0.53,17.45,0.39,-1.29,90.02,0.0,0.0
2026-01-20T13:40:02.797265,CLIMB,0.32,-0.58,18.2,0.35,-1.05,89.47,0.0,0.0
2026-01-20T13:40:02.898311,CLIMB,0.37,-0.63,18.99,0.34,-0.87,89.06,0.0,0.0
2026-01-20T13:40:02.999407,CLIMB,0.42,-0.67,19.84,0.32,-0.75,89.06,0.0,0.0
2026-01-20T13:40:03.100144,CLIMB,0.46,-0.89,20.63,0.29,-0.34,89.44,0.0,0.0
2026-01-20T13:40:03.201322,CLIMB,0.52,-1.22,21.05,0.27,0.44,89.7,0.0,0.0
2026-01-20T13:40:03.302423,CLIMB,0.63,-1.66,21.37,0.72,1.45,90.0,0.0,0.0
2026-01-20T13:40:03.402603,CLIMB,0.74,-2.09,21.58,1.94,2.59,90.95,0.0,0.0
2026-01-20T13:40:03.503333,CLIMB,0.88,-2.61,21.73,2.58,3.7,91.59,0.0,0.0
2026-01-20T13:40:03.603721,CLIMB,1.08,-3.06,21.8,2.85,4.8,91.54,0.0,0.0
2026-01-20T13:40:03.704309,CLIMB,1.35,-3.44,21.85,2.83,5.82,91.13,0.0,0.0
2026-01-20T13:40:03.804711,CLIMB,1.62,-3.72,21.94,2.72,6.47,90.82,0.0,0.0
2026-01-20T13:40:03.905630,CLIMB,1.87,-3.91,22.04,2.62,6.9,90.66,0.0,0.0
2026-01-20T13:40:04.006560,CLIMB,2.17,-4.12,22.08,2.5,7.35,90.7,0.0,0.0
2026-01-20T13:40:04.106745,CLIMB,2.54,-4.34,22.1,2.39,7.84,83.17,0.0,0.0
2026-01-20T13:40:04.207907,CLIMB,2.88,-4.51,22.14,2.25,8.26,83.97,0.0,0.0
2026-01-20T13:40:04.308709,CLIMB,3.27,-4.65,22.21,2.01,8.58,85.35,0.0,0.0
2026-01-20T13:40:04.408895,CLIMB,3.67,-4.78,22.23,1.77,8.86,86.59,0.0,0.0
2026-01-20T13:40:04.510074,CLIMB,4.12,-4.9,22.25,1.53,9.16,87.37,0.0,0.0
2026-01-20T13:40:04.611216,CLIMB,4.55,-4.99,22.27,1.29,9.4,87.68,0.0,0.0
2026-01-20T13:40:04.712007,CLIMB,5.03,-5.08,22.32,1.02,9.56,87.46,0.0,0.0
2026-01-20T13:40:04.812984,CLIMB,5.53,-5.16,22.34,0.81,9.75,87.19,0.0,0.0
2026-01-20T13:40:04.914052,CLIMB,6.01,-5.24,22.35,0.64,9.91,87.02,0.0,0.0
2026-01-20T13:40:05.015171,CLIMB,6.54,-5.3,22.37,0.45,10.03,86.77,0.0,0.0
2026-01-20T13:40:05.116042,CLIMB,7.04,-5.35,22.4,0.27,10.08,86.46,0.0,0.0
2026-01-20T13:40:05.217042,CLIMB,7.54,-5.4,22.41,0.12,10.17,86.26,0.0,0.0
2026-01-20T13:40:05.318261,CLIMB,8.1,-5.44,22.42,0.01,10.27,86.18,0.0,0.0
2026-01-20T13:40:05.418582,CLIMB,8.63,-5.47,22.44,-0.09,10.33,86.06,0.0,0.0
2026-01-20T13:40:05.519389,CLIMB,9.2,-5.5,22.47,-0.23,10.35,85.91,0.0,0.0
2026-01-20T13:40:05.619780,CLIMB,9.73,-5.52,22.49,-0.33,10.38,85.81,0.0,0.0
2026-01-20T13:40:05.720878,CLIMB,10.31,-5.53,22.51,-0.42,10.42,85.76,0.0,0.0
2026-01-20T13:40:05.821663,CLIMB,10.85,-5.53,22.53,-0.52,10.41,85.68,0.0,0.0
2026-01-20T13:40:05.921972,CLIMB,11.57,-5.53,22.55,-0.61,10.4,85.6,0.0,0.0
2026-01-20T13:40:06.022112,CLIMB,12.12,-5.54,22.57,-0.68,10.38,85.53,0.0,0.0
2026-01-20T13:40:06.122823,CLIMB,12.66,-5.54,22.59,-0.78,10.37,85.49,0.0,0.0
2026-01-20T13:40:06.223802,CLIMB,13.25,-5.53,22.61,-0.86,10.36,85.45,0.0,0.0
2026-01-20T13:40:06.324946,CLIMB,13.79,-5.52,22.63,-0.94,10.34,85.43,0.0,0.0
2026-01-20T13:40:06.425699,CLIMB,14.38,-5.51,22.65,-0.99,10.28,85.4,0.0,0.0
2026-01-20T13:40:06.526754,CLIMB,14.92,-5.5,22.67,-1.05,10.24,85.37,0.0,0.0
2026-01-20T13:40:06.626943,CLIMB,15.51,-5.49,22.68,-1.08,10.21,85.3,0.0,0.0
2026-01-20T13:40:06.727840,CLIMB,16.05,-5.48,22.7,-1.12,10.16,85.25,0.0,0.0
2026-01-20T13:40:06.828831,CLIMB,16.63,-5.46,22.72,-1.14,10.1,85.22,0.0,0.0
2026-01-20T13:40:06.929797,CLIMB,17.17,-5.46,22.73,-1.18,10.05,85.19,0.0,0.0
2026-01-20T13:40:07.030861,CLIMB,17.76,-5.44,22.75,-1.21,10.0,85.15,0.0,0.0
2026-01-20T13:40:07.131766,CLIMB,18.29,-5.43,22.77,-1.23,9.96,85.12,0.0,0.0
2026-01-20T13:40:07.232194,CLIMB,18.88,-5.42,22.78,-1.25,9.93,85.07,0.0,0.0
2026-01-20T13:40:07.333409,CLIMB,19.41,-5.41,22.79,-1.26,9.88,85.03,0.0,0.0
2026-01-20T13:40:07.433662,CLIMB,19.98,-5.39,22.81,-1.27,9.81,84.94,0.0,0.0
2026-01-20T13:40:07.534620,CLIMB,20.52,-5.38,22.82,-1.3,9.78,84.84,0.0,0.0
2026-01-20T13:40:07.634800,CLIMB,21.09,-5.37,22.84,-1.31,9.72,84.78,0.0,0.0
2026-01-20T13:40:07.735757,CLIMB,21.61,-5.36,22.84,-1.27,9.68,84.71,0.0,0.0
2026-01-20T13:40:07.836839,CLIMB,22.19,-5.35,22.85,-1.29,9.63,84.57,0.0,0.0
2026-01-20T13:40:07.937141,CLIMB,22.71,-5.33,22.86,-1.33,9.58,84.4,0.0,0.0
2026-01-20T13:40:08.037805,CLIMB,23.28,-5.32,22.87,-1.33,9.55,84.32,0.0,0.0
2026-01-20T13:40:08.138687,CLIMB,23.8,-5.29,22.88,-1.33,9.51,84.28,0.0,0.0
2026-01-20T13:40:08.239809,CLIMB,24.36,-5.28,22.89,-1.36,9.45,84.17,0.0,0.0
2026-01-20T13:40:08.340817,CLIMB,24.88,-5.26,22.9,-1.36,9.43,84.05,0.0,0.0
2026-01-20T13:40:08.441901,CLIMB,25.44,-5.25,22.91,-1.36,9.39,83.96,0.0,0.0
2026-01-20T13:40:08.542742,CLIMB,25.95,-5.23,22.93,-1.34,9.34,83.86,0.0,0.0
2026-01-20T13:40:08.643749,CLIMB,26.59,-5.22,22.93,-1.35,9.29,83.7,0.0,0.0
2026-01-20T13:40:08.744759,CLIMB,27.15,-5.2,22.94,-1.39,9.26,83.52,0.0,0.0
2026-01-20T13:40:08.845405,CLIMB,27.66,-5.18,22.95,-1.39,9.21,83.39,0.0,0.0
2026-01-20T13:40:08.946132,CLIMB,28.21,-5.17,22.96,-1.37,9.19,83.34,0.0,0.0
2026-01-20T13:40:09.046693,CLIMB,28.71,-5.15,22.96,-1.38,9.14,83.16,0.0,0.0
2026-01-20T13:40:09.147488,CLIMB,29.26,-5.14,22.96,-1.4,9.11,82.88,0.0,0.0
2026-01-20T13:40:09.247620,CLIMB,29.8,-5.12,22.97,-1.4,9.06,82.73,0.0,0.0
2026-01-20T13:40:09.347718,CLIMB,30.3,-5.11,22.98,-1.39,9.03,82.64,0.0,0.0
2026-01-20T13:40:09.448743,CLIMB,30.85,-5.1,22.98,-1.39,9.02,82.46,0.0,0.0
2026-01-20T13:40:09.549509,CLIMB,31.34,-5.08,22.99,-1.39,8.97,82.27,0.0,0.0
2026-01-20T13:40:09.650582,CLIMB,31.84,-5.08,22.99,-1.37,8.93,82.15,0.0,0.0
2026-01-20T13:40:09.750836,CLIMB,32.38,-5.06,23.0,-1.36,8.9,82.06,0.0,0.0
2026-01-20T13:40:09.852001,CLIMB,32.91,-5.05,23.0,-1.38,8.87,81.88,0.0,0.0
2026-01-20T13:40:09.953014,CLIMB,33.4,-5.04,23.01,-1.38,8.84,81.69,0.0,0.0
2026-01-20T13:40:10.053659,CLIMB,33.89,-5.03,23.01,-1.35,8.81,81.55,0.0,0.0
2026-01-20T13:40:10.154088,CLIMB,34.42,-5.02,23.02,-1.33,8.77,81.51,0.0,0.0
2026-01-20T13:40:10.254864,CLIMB,34.91,-5.01,23.02,-1.3,8.76,81.33,0.0,0.0
2026-01-20T13:40:10.355741,CLIMB,35.44,-5.0,23.03,-1.27,8.75,81.13,0.0,0.0
2026-01-20T13:40:10.456831,CLIMB,35.93,-4.99,23.03,-1.24,8.71,80.99,0.0,0.0
2026-01-20T13:40:10.557821,CLIMB,36.45,-4.97,23.04,-1.22,8.68,80.93,0.0,0.0
2026-01-20T13:40:10.658905,CLIMB,36.94,-4.96,23.04,-1.2,8.65,80.85,0.0,0.0
2026-01-20T13:40:10.759613,CLIMB,37.47,-4.96,23.04,-1.16,8.64,80.79,0.0,0.0
2026-01-20T13:40:10.860795,CLIMB,37.95,-4.95,23.04,-1.15,8.59,80.72,0.0,0.0
2026-01-20T13:40:10.961125,CLIMB,38.47,-4.95,23.05,-1.12,8.56,80.69,0.0,0.0
2026-01-20T13:40:11.061884,CLIMB,38.99,-4.94,23.05,-1.1,8.57,80.58,0.0,0.0
2026-01-20T13:40:11.163010,CLIMB,39.47,-4.93,23.06,-1.1,8.55,80.47,0.0,0.0
2026-01-20T13:40:11.263809,CLIMB,40.07,-4.91,23.06,-1.07,8.53,80.43,0.0,0.0
2026-01-20T13:40:11.364745,CLIMB,40.55,-4.91,23.07,-1.03,8.49,80.38,0.0,0.0
2026-01-20T13:40:11.465059,CLIMB,41.07,-4.91,23.07,-1.01,8.49,80.29,0.0,0.0
2026-01-20T13:40:11.565723,CLIMB,41.54,-4.9,23.07,-1.02,8.46,80.18,0.0,0.0
2026-01-20T13:40:11.666386,CLIMB,42.06,-4.89,23.08,-0.99,8.43,80.1,0.0,0.0
2026-01-20T13:40:11.767041,CLIMB,42.53,-4.9,23.08,-0.97,8.4,80.07,0.0,0.0
2026-01-20T13:40:11.868019,CLIMB,43.05,-4.9,23.08,-0.94,8.38,80.01,0.0,0.0
2026-01-20T13:40:11.968874,CLIMB,43.52,-4.9,23.08,-0.9,8.38,79.95,0.0,0.0
2026-01-20T13:40:12.069973,CLIMB,44.04,-4.9,23.08,-0.9,8.38,79.91,0.0,0.0
2026-01-20T13:40:12.171110,CLIMB,44.51,-4.9,23.08,-0.88,8.36,79.89,0.0,0.0
2026-01-20T13:40:12.272158,CLIMB,45.03,-4.89,23.09,-0.84,8.34,79.83,0.0,0.0
2026-01-20T13:40:12.373088,CLIMB,45.5,-4.88,23.09,-0.81,8.33,79.78,0.0,0.0
2026-01-20T13:40:12.474298,CLIMB,46.01,-4.88,23.09,-0.79,8.32,79.71,0.0,0.0
2026-01-20T13:40:12.574748,CLIMB,46.49,-4.87,23.1,-0.76,8.3,79.68,0.0,0.0
2026-01-20T13:40:12.675559,CLIMB,47.0,-4.87,23.1,-0.76,8.3,79.63,0.0,0.0
2026-01-20T13:40:12.776398,CLIMB,47.47,-4.86,23.11,-0.73,8.3,79.62,0.0,0.0
2026-01-20T13:40:12.876747,CLIMB,47.98,-4.85,23.12,-0.71,8.26,79.63,0.0,0.0
2026-01-20T13:40:12.977531,CLIMB,48.45,-4.84,23.12,-0.7,8.26,79.63,0.0,0.0
2026-01-20T13:40:13.077616,CLIMB,48.96,-4.84,23.13,-0.68,8.27,79.64,0.0,0.0
2026-01-20T13:40:13.177857,CLIMB,49.46,-4.83,23.13,-0.65,8.23,79.67,0.0,0.0
2026-01-20T13:40:13.277993,CLIMB,49.93,-4.83,23.14,-0.62,8.24,79.68,0.0,0.0
2026-01-20T13:40:13.378626,CLIMB,50.44,-4.82,23.15,-0.6,8.23,79.7,0.0,0.0
2026-01-20T13:40:13.479619,CLIMB,50.9,-4.82,23.15,-0.58,8.21,79.74,0.0,0.0
2026-01-20T13:40:13.580191,CLIMB,51.37,-4.81,23.15,-0.56,8.22,79.78,0.0,0.0
2026-01-20T13:40:13.680881,CLIMB,51.87,-4.81,23.16,-0.55,8.2,79.78,0.0,0.0
2026-01-20T13:40:13.781036,CLIMB,52.38,-4.8,23.16,-0.52,8.19,79.81,0.0,0.0
2026-01-20T13:40:13.882007,CLIMB,52.84,-4.79,23.17,-0.51,8.17,79.86,0.0,0.0
2026-01-20T13:40:13.982924,CLIMB,53.31,-4.79,23.17,-0.5,8.16,79.88,0.0,0.0
2026-01-20T13:40:14.083708,CLIMB,53.81,-4.79,23.17,-0.49,8.17,79.9,0.0,0.0
2026-01-20T13:40:14.184667,CLIMB,54.31,-4.78,23.18,-0.47,8.17,79.91,0.0,0.0
2026-01-20T13:40:14.285636,CLIMB,54.77,-4.77,23.18,-0.43,8.17,79.99,0.0,0.0
2026-01-20T13:40:14.385892,CLIMB,55.35,-4.77,23.18,-0.42,8.16,80.07,0.0,0.0
2026-01-20T13:40:14.486773,CLIMB,55.81,-4.76,23.18,-0.43,8.16,80.11,0.0,0.0
2026-01-20T13:40:14.587173,CLIMB,56.31,-4.75,23.18,-0.4,8.13,80.13,0.0,0.0
2026-01-20T13:40:14.687760,CLIMB,56.77,-4.75,23.18,-0.36,8.12,80.25,0.0,0.0
2026-01-20T13:40:14.788704,CLIMB,57.27,-4.75,23.18,-0.36,8.13,80.34,0.0,0.0
2026-01-20T13:40:14.889255,CLIMB,57.77,-4.74,23.19,-0.37,8.12,80.39,0.0,0.0
2026-01-20T13:40:14.989710,CLIMB,58.22,-4.74,23.19,-0.36,8.09,80.46,0.0,0.0
2026-01-20T13:40:15.090637,CLIMB,58.68,-4.74,23.18,-0.34,8.09,80.59,0.0,0.0
2026-01-20T13:40:15.191769,CLIMB,59.18,-4.73,23.18,-0.36,8.09,80.7,0.0,0.0
2026-01-20T13:40:15.292624,CLIMB,59.64,-4.73,23.19,-0.34,8.07,80.76,0.0,0.0
2026-01-20T13:40:15.393638,CLIMB,60.13,-4.73,23.19,-0.35,8.06,80.85,0.0,0.0
2026-01-20T13:40:15.494684,CLIMB,60.59,-4.74,23.18,-0.33,8.06,80.98,0.0,0.0
2026-01-20T13:40:15.594845,CLIMB,61.08,-4.75,23.18,-0.34,8.05,81.1,0.0,0.0
2026-01-20T13:40:15.695201,CLIMB,61.54,-4.75,23.18,-0.36,8.05,81.15,0.0,0.0
2026-01-20T13:40:15.795606,CLIMB,62.03,-4.74,23.18,-0.36,8.04,81.2,0.0,0.0
2026-01-20T13:40:15.896771,CLIMB,62.49,-4.74,23.18,-0.36,8.04,81.31,0.0,0.0
2026-01-20T13:40:15.997567,CLIMB,62.98,-4.75,23.17,-0.37,8.03,81.43,0.0,0.0
2026-01-20T13:40:16.098645,CLIMB,63.44,-4.75,23.17,-0.41,8.04,81.45,0.0,0.0
2026-01-20T13:40:16.199061,CLIMB,63.94,-4.74,23.17,-0.41,8.05,81.5,0.0,0.0
2026-01-20T13:40:16.299951,CLIMB,64.4,-4.74,23.17,-0.42,8.05,81.63,0.0,0.0
2026-01-20T13:40:16.400914,CLIMB,64.89,-4.73,23.17,-0.43,8.05,81.73,0.0,0.0
2026-01-20T13:40:16.501859,CLIMB,65.35,-4.73,23.18,-0.46,8.05,81.78,0.0,0.0
2026-01-20T13:40:16.602106,CLIMB,65.84,-4.72,23.18,-0.49,8.03,81.83,0.0,0.0
2026-01-20T13:40:16.702839,CLIMB,66.3,-4.72,23.17,-0.47,8.04,81.96,0.0,0.0
2026-01-20T13:40:16.803852,CLIMB,66.79,-4.72,23.17,-0.48,8.03,82.05,0.0,0.0
2026-01-20T13:40:16.904962,CLIMB,67.25,-4.71,23.18,-0.48,8.04,82.11,0.0,0.0
2026-01-20T13:40:17.005796,CLIMB,67.74,-4.7,23.18,-0.49,8.03,82.15,0.0,0.0
2026-01-20T13:40:17.106562,CLIMB,68.3,-4.69,23.18,-0.51,8.04,82.21,0.0,0.0
2026-01-20T13:40:17.207661,CLIMB,68.76,-4.69,23.18,-0.53,8.03,82.27,0.0,0.0
2026-01-20T13:40:17.308715,CLIMB,69.25,-4.68,23.18,-0.54,8.01,82.32,0.0,0.0
