timestamp,phase,altitude_m,vertical_speed_m_s,horizontal_speed_m_s,roll_deg,pitch_deg,yaw_deg,hover_time_s,target_distance_m
2026-01-09T19:27:33.252180,ASCENT,9.11,-0.86,0.01,0.04,0.29,90.78,0.0,0.0
2026-01-09T19:27:33.303051,ASCENT,9.16,-0.83,0.02,0.09,0.29,90.75,0.0,0.0
2026-01-09T19:27:33.353642,ASCENT,9.2,-0.81,0.02,0.1,0.31,90.73,0.0,0.0
2026-01-09T19:27:33.404895,ASCENT,9.26,-1.6,0.04,0.17,0.64,90.12,0.0,0.0
2026-01-09T19:27:33.455997,ASCENT,9.34,-2.26,0.05,0.18,1.54,86.76,0.0,0.0
2026-01-09T19:27:33.506706,ASCENT,9.52,-3.22,0.09,-0.03,1.51,82.15,0.0,0.0
2026-01-09T19:27:33.557951,ASCENT,9.66,-3.8,0.11,0.06,1.27,77.02,0.0,0.0
2026-01-09T19:27:33.608384,ASCENT,9.89,-4.5,0.13,0.21,0.84,70.55,0.0,0.0
2026-01-09T19:27:33.658697,ASCENT,10.19,-5.05,0.14,0.53,0.41,63.1,0.0,0.0
2026-01-09T19:27:33.708940,ASCENT,10.39,-5.38,0.13,1.09,-0.03,53.66,0.0,0.0
2026-01-09T19:27:33.759273,ASCENT,10.69,-5.69,0.09,1.68,-1.17,45.07,0.0,0.0
2026-01-09T19:27:33.810145,ASCENT,10.91,-5.8,0.06,2.15,-2.28,37.51,0.0,0.0
2026-01-09T19:27:33.860687,ASCENT,11.26,-5.87,0.02,2.11,-2.67,32.57,0.0,0.0
2026-01-09T19:27:33.911233,ASCENT,11.49,-5.89,0.04,1.5,-2.51,28.87,0.0,0.0
2026-01-09T19:27:33.962364,ASCENT,11.8,-5.91,0.07,0.68,-1.97,26.84,0.0,0.0
2026-01-09T19:27:34.013371,ASCENT,12.02,-5.93,0.09,-0.44,-0.98,24.61,0.0,0.0
2026-01-09T19:27:34.064612,ASCENT,12.39,-5.96,0.08,-1.23,-0.04,22.48,0.0,0.0
2026-01-09T19:27:34.115210,ASCENT,12.61,-5.97,0.06,-1.68,0.91,19.64,0.0,0.0
2026-01-09T19:27:34.165817,ASCENT,12.94,-5.99,0.04,-1.62,1.33,17.48,0.0,0.0
2026-01-09T19:27:34.216234,ASCENT,13.17,-5.99,0.03,-1.0,1.5,14.41,0.0,0.0
2026-01-09T19:27:34.267157,ASCENT,13.54,-6.0,0.02,-0.32,1.32,12.62,0.0,0.0
2026-01-09T19:27:34.317845,ASCENT,13.77,-6.0,0.02,0.73,0.68,10.48,0.0,0.0
2026-01-09T19:27:34.369033,ASCENT,14.1,-6.0,0.01,1.42,0.09,9.12,0.0,0.0
2026-01-09T19:27:34.419621,ASCENT,14.47,-6.01,0.01,1.73,-0.39,8.19,0.0,0.0
2026-01-09T19:27:34.470088,ASCENT,14.71,-6.01,0.02,1.61,-0.75,7.37,0.0,0.0
2026-01-09T19:27:34.520619,ASCENT,15.04,-6.01,0.04,1.14,-0.8,6.66,0.0,0.0
2026-01-09T19:27:34.570967,ASCENT,15.32,-6.02,0.05,0.41,-0.66,5.91,0.0,0.0
2026-01-09T19:27:34.621461,ASCENT,15.66,-6.02,0.05,-0.31,-0.4,5.18,0.0,0.0
2026-01-09T19:27:34.671802,ASCENT,15.9,-6.02,0.04,-0.9,-0.0,4.36,0.0,0.0
2026-01-09T19:27:34.722323,ASCENT,16.23,-6.02,0.03,-1.15,0.32,3.64,0.0,0.0
2026-01-09T19:27:34.772716,ASCENT,16.47,-6.02,0.02,-1.08,0.58,2.93,0.0,0.0
2026-01-09T19:27:34.823009,ASCENT,16.85,-6.02,0.01,-0.73,0.7,2.41,0.0,0.0
2026-01-09T19:27:34.873846,ASCENT,17.09,-6.02,0.02,-0.09,0.61,1.97,0.0,0.0
2026-01-09T19:27:34.924780,ASCENT,17.43,-6.02,0.02,0.46,0.44,1.71,0.0,0.0
2026-01-09T19:27:34.975575,ASCENT,17.71,-6.02,0.01,1.05,0.16,1.46,0.0,0.0
2026-01-09T19:27:35.026674,ASCENT,18.05,-6.01,0.0,1.23,-0.02,1.34,0.0,0.0
2026-01-09T19:27:35.077773,ASCENT,18.29,-6.01,0.01,1.12,-0.24,1.17,0.0,0.0
2026-01-09T19:27:35.128730,ASCENT,18.62,-6.01,0.02,0.73,-0.28,1.0,0.0,0.0
2026-01-09T19:27:35.178997,ASCENT,18.86,-6.01,0.03,0.26,-0.16,0.82,0.0,0.0
2026-01-09T19:27:35.229763,ASCENT,19.24,-6.01,0.03,-0.24,-0.01,0.61,0.0,0.0
2026-01-09T19:27:35.280711,ASCENT,19.58,-6.01,0.02,-0.59,0.18,0.41,0.0,0.0
2026-01-09T19:27:35.331944,ASCENT,19.82,-6.0,0.01,-0.75,0.32,0.21,0.0,0.0
2026-01-09T19:27:35.382468,ASCENT,20.2,-6.0,0.01,-0.69,0.41,0.04,0.0,0.0
2026-01-09T19:27:35.433611,ASCENT,20.44,-6.0,0.01,-0.39,0.45,-0.12,0.0,0.0
2026-01-09T19:27:35.483927,ASCENT,20.78,-6.0,0.0,-0.06,0.41,-0.21,0.0,0.0
2026-01-09T19:27:35.534585,ASCENT,21.02,-6.0,0.0,0.3,0.37,-0.27,0.0,0.0
2026-01-09T19:27:35.585565,ASCENT,21.4,-6.0,0.0,0.58,0.28,-0.32,0.0,0.0
2026-01-09T19:27:35.636388,ASCENT,21.64,-6.0,0.0,0.73,0.1,-0.33,0.0,0.0
2026-01-09T19:27:35.687363,ASCENT,21.97,-6.0,0.01,0.61,-0.07,-0.34,0.0,0.0
2026-01-09T19:27:35.738456,ASCENT,22.21,-6.0,0.01,0.42,-0.19,-0.35,0.0,0.0
2026-01-09T19:27:35.789437,ASCENT,22.6,-6.0,0.01,0.12,-0.21,-0.38,0.0,0.0
2026-01-09T19:27:35.839710,ASCENT,22.93,-6.0,0.01,-0.13,-0.17,-0.44,0.0,0.0
2026-01-09T19:27:35.890863,ASCENT,23.17,-5.99,0.01,-0.3,-0.08,-0.47,0.0,0.0
2026-01-09T19:27:35.941766,ASCENT,23.56,-5.99,0.0,-0.34,0.06,-0.51,0.0,0.0
2026-01-09T19:27:35.992148,ASCENT,23.8,-5.99,0.0,-0.26,0.21,-0.55,0.0,0.0
2026-01-09T19:27:36.043069,ASCENT,24.13,-5.99,0.0,-0.14,0.26,-0.56,0.0,0.0
2026-01-09T19:27:36.093411,ASCENT,24.37,-5.99,0.0,0.04,0.28,-0.56,0.0,0.0
2026-01-09T19:27:36.144491,ASCENT,24.76,-5.99,0.0,0.19,0.26,-0.56,0.0,0.0
2026-01-09T19:27:36.195491,ASCENT,25.0,-5.99,0.0,0.35,0.19,-0.57,0.0,0.0
2026-01-09T19:27:36.246488,ASCENT,25.38,-5.99,0.0,0.38,0.13,-0.56,0.0,0.0
2026-01-09T19:27:36.297679,ASCENT,25.57,-5.99,0.0,0.32,0.0,-0.54,0.0,0.0
2026-01-09T19:27:36.348630,ASCENT,25.96,-5.99,0.01,0.2,-0.05,-0.51,0.0,0.0
2026-01-09T19:27:36.398918,ASCENT,26.2,-5.99,0.01,0.02,-0.07,-0.49,0.0,0.0
2026-01-09T19:27:36.449215,ASCENT,26.53,-5.99,0.01,-0.17,-0.1,-0.5,0.0,0.0
2026-01-09T19:27:36.500114,ASCENT,26.77,-5.99,0.01,-0.29,-0.11,-0.5,0.0,0.0
2026-01-09T19:27:36.550900,ASCENT,27.16,-5.99,0.0,-0.33,-0.03,-0.53,0.0,0.0
2026-01-09T19:27:36.601653,ASCENT,27.49,-5.99,0.0,-0.27,0.08,-0.51,0.0,0.0
2026-01-09T19:27:36.652825,ASCENT,27.73,-5.99,0.0,-0.14,0.11,-0.54,0.0,0.0
2026-01-09T19:27:36.703765,ASCENT,28.12,-5.99,0.0,0.04,0.15,-0.54,0.0,0.0
2026-01-09T19:27:36.754226,ASCENT,28.36,-5.99,0.0,0.15,0.15,-0.52,0.0,0.0
2026-01-09T19:27:36.804968,ASCENT,28.69,-5.99,0.0,0.25,0.13,-0.5,0.0,0.0
2026-01-09T19:27:36.856177,ASCENT,28.93,-5.99,0.0,0.3,0.11,-0.48,0.0,0.0
2026-01-09T19:27:36.907087,ASCENT,29.31,-5.98,0.01,0.27,0.08,-0.47,0.0,0.0
2026-01-09T19:27:36.957959,ASCENT,29.55,-5.98,0.01,0.14,0.02,-0.44,0.0,0.0
2026-01-09T19:27:37.008789,ASCENT,29.89,-5.98,0.01,-0.02,-0.03,-0.39,0.0,0.0
2026-01-09T19:27:37.059759,ASCENT,30.13,-5.98,0.01,-0.14,-0.03,-0.4,0.0,0.0
2026-01-09T19:27:37.110783,ASCENT,30.51,-5.99,0.0,-0.23,-0.01,-0.39,0.0,0.0
2026-01-09T19:27:37.161001,ASCENT,30.85,-5.98,0.0,-0.23,-0.0,-0.39,0.0,0.0
2026-01-09T19:27:37.212157,ASCENT,31.09,-5.99,0.0,-0.19,-0.04,-0.4,0.0,0.0
2026-01-09T19:27:37.262722,ASCENT,31.47,-5.98,0.0,-0.09,-0.06,-0.4,0.0,0.0
2026-01-09T19:27:37.313010,ASCENT,31.71,-5.98,0.0,0.01,-0.06,-0.4,0.0,0.0
2026-01-09T19:27:37.363996,ASCENT,32.05,-5.98,0.0,0.09,-0.11,-0.39,0.0,0.0
2026-01-09T19:27:37.415104,ASCENT,32.29,-5.98,0.0,0.12,-0.1,-0.35,0.0,0.0
2026-01-09T19:27:37.466248,ASCENT,32.68,-5.98,0.0,0.1,-0.07,-0.34,0.0,0.0
2026-01-09T19:27:37.516591,ASCENT,32.92,-5.98,0.0,0.09,0.01,-0.33,0.0,0.0
2026-01-09T19:27:37.567800,ASCENT,33.26,-5.98,0.0,0.06,0.07,-0.32,0.0,0.0
2026-01-09T19:27:37.618685,ASCENT,33.5,-5.98,0.0,-0.04,0.13,-0.33,0.0,0.0
2026-01-09T19:27:37.669861,ASCENT,33.88,-5.98,0.0,-0.11,0.13,-0.31,0.0,0.0
2026-01-09T19:27:37.720391,ASCENT,34.22,-5.97,0.0,-0.16,0.09,-0.3,0.0,0.0
2026-01-09T19:27:37.770733,ASCENT,34.46,-5.97,0.0,-0.16,0.07,-0.3,0.0,0.0
2026-01-09T19:27:37.820991,ASCENT,34.84,-5.97,0.0,-0.14,0.08,-0.27,0.0,0.0
2026-01-09T19:27:37.872247,ASCENT,35.08,-5.97,0.0,-0.07,0.06,-0.26,0.0,0.0
2026-01-09T19:27:37.923457,ASCENT,35.42,-5.97,0.0,-0.01,-0.0,-0.25,0.0,0.0
2026-01-09T19:27:37.974410,ASCENT,35.66,-5.97,0.0,0.1,-0.01,-0.23,0.0,0.0
2026-01-09T19:27:38.025177,ASCENT,36.05,-5.97,0.0,0.14,-0.0,-0.22,0.0,0.0
2026-01-09T19:27:38.075599,ASCENT,36.28,-5.97,0.0,0.14,0.02,-0.22,0.0,0.0
2026-01-09T19:27:38.126256,ASCENT,36.62,-5.97,0.0,0.07,0.03,-0.21,0.0,0.0
2026-01-09T19:27:38.177129,ASCENT,36.91,-5.97,0.0,-0.01,0.06,-0.21,0.0,0.0
2026-01-09T19:27:38.228166,ASCENT,37.25,-5.97,0.0,-0.07,0.13,-0.24,0.0,0.0
2026-01-09T19:27:38.279277,ASCENT,37.49,-5.97,0.0,-0.15,0.19,-0.25,0.0,0.0
2026-01-09T19:27:38.329713,ASCENT,37.82,-5.97,0.0,-0.18,0.2,-0.24,0.0,0.0
2026-01-09T19:27:38.380666,ASCENT,38.06,-5.97,0.0,-0.18,0.17,-0.25,0.0,0.0
2026-01-09T19:27:38.431196,ASCENT,38.45,-5.97,0.0,-0.15,0.08,-0.24,0.0,0.0
2026-01-09T19:27:38.482040,ASCENT,38.78,-5.97,0.0,-0.08,0.0,-0.23,0.0,0.0
2026-01-09T19:27:38.532901,ASCENT,39.02,-5.97,0.0,-0.0,-0.07,-0.22,0.0,0.0
2026-01-09T19:27:38.583308,ASCENT,39.41,-5.97,0.0,0.06,-0.13,-0.21,0.0,0.0
2026-01-09T19:27:38.633609,ASCENT,39.65,-5.97,0.0,0.06,-0.14,-0.21,0.0,0.0
2026-01-09T19:27:38.684025,ASCENT,39.98,-5.96,0.0,0.02,-0.09,-0.23,0.0,0.0
2026-01-09T19:27:38.734952,ASCENT,40.22,-5.97,0.01,-0.06,-0.02,-0.24,0.0,0.0
2026-01-09T19:27:38.785699,ASCENT,40.61,-5.96,0.01,-0.18,0.03,-0.21,0.0,0.0
2026-01-09T19:27:38.836360,ASCENT,40.85,-5.96,0.0,-0.3,0.07,-0.2,0.0,0.0
2026-01-09T19:27:38.886848,ASCENT,41.18,-5.96,0.0,-0.32,0.08,-0.23,0.0,0.0
2026-01-09T19:27:38.937841,ASCENT,41.42,-5.97,0.0,-0.33,0.04,-0.22,0.0,0.0
2026-01-09T19:27:38.988780,ASCENT,41.8,-5.97,0.0,-0.26,-0.02,-0.22,0.0,0.0
2026-01-09T19:27:39.039976,ASCENT,42.04,-5.97,0.0,-0.16,-0.09,-0.21,0.0,0.0
2026-01-09T19:27:39.090858,ASCENT,42.38,-5.97,0.0,-0.06,-0.13,-0.19,0.0,0.0
2026-01-09T19:27:39.141804,ASCENT,42.62,-5.97,0.0,0.02,-0.1,-0.2,0.0,0.0
2026-01-09T19:27:39.192691,ASCENT,43.0,-5.96,0.0,0.08,-0.06,-0.19,0.0,0.0
2026-01-09T19:27:39.243599,ASCENT,43.34,-5.97,0.0,0.09,-0.02,-0.17,0.0,0.0
2026-01-09T19:27:39.294065,ASCENT,43.58,-5.97,0.0,0.04,0.04,-0.15,0.0,0.0
2026-01-09T19:27:39.344971,ASCENT,43.96,-5.97,0.0,-0.01,0.08,-0.14,0.0,0.0
2026-01-09T19:27:39.395937,ASCENT,44.2,-5.97,0.0,-0.09,0.1,-0.13,0.0,0.0
2026-01-09T19:27:39.446851,ASCENT,44.54,-5.97,0.0,-0.14,0.11,-0.12,0.0,0.0
2026-01-09T19:27:39.497818,ASCENT,44.78,-5.97,0.0,-0.19,0.08,-0.11,0.0,0.0
2026-01-09T19:27:39.548221,ASCENT,45.16,-5.97,0.0,-0.19,0.06,-0.1,0.0,0.0
2026-01-09T19:27:39.599362,ASCENT,45.4,-5.97,0.0,-0.18,-0.0,-0.13,0.0,0.0
2026-01-09T19:27:39.649930,ASCENT,45.74,-5.97,0.0,-0.14,-0.04,-0.13,0.0,0.0
2026-01-09T19:27:39.700813,ASCENT,45.98,-5.97,0.0,-0.07,-0.09,-0.1,0.0,0.0
2026-01-09T19:27:39.751583,ASCENT,46.36,-5.97,0.0,-0.07,-0.06,-0.1,0.0,0.0
2026-01-09T19:27:39.802642,ASCENT,46.7,-5.97,0.0,-0.07,-0.02,-0.09,0.0,0.0
2026-01-09T19:27:39.853869,ASCENT,46.94,-5.97,0.0,-0.11,0.02,-0.08,0.0,0.0
2026-01-09T19:27:39.904855,ASCENT,47.32,-5.97,0.0,-0.12,0.1,-0.07,0.0,0.0
2026-01-09T19:27:39.955844,ASCENT,47.56,-5.97,0.0,-0.14,0.13,-0.09,0.0,0.0
2026-01-09T19:27:40.006824,ASCENT,47.9,-5.97,0.0,-0.14,0.16,-0.1,0.0,0.0
2026-01-09T19:27:40.058046,ASCENT,48.14,-5.97,0.0,-0.18,0.2,-0.11,0.0,0.0
2026-01-09T19:27:40.108476,ASCENT,48.52,-5.97,0.0,-0.17,0.23,-0.11,0.0,0.0
2026-01-09T19:27:40.158816,ASCENT,48.76,-5.97,0.0,-0.14,0.16,-0.1,0.0,0.0
2026-01-09T19:27:40.210191,ASCENT,49.1,-5.97,0.0,-0.12,0.11,-0.09,0.0,0.0
2026-01-09T19:27:40.260892,ASCENT,49.34,-5.97,0.0,-0.09,-0.03,-0.09,0.0,0.0
2026-01-09T19:27:40.311780,ASCENT,49.72,-5.97,0.0,-0.05,-0.1,-0.09,0.0,0.0
2026-01-09T19:27:40.362542,ASCENT,49.96,-5.97,0.0,-0.08,-0.1,-0.08,0.0,0.0
2026-01-09T19:27:40.412962,ASCENT,50.3,-5.97,0.0,-0.07,-0.1,-0.07,0.0,0.0
2026-01-09T19:27:40.463332,ASCENT,50.68,-5.97,0.0,-0.07,-0.07,-0.07,0.0,0.0
2026-01-09T19:27:40.514123,ASCENT,50.92,-5.97,0.0,-0.12,-0.0,-0.07,0.0,0.0
2026-01-09T19:27:40.564993,ASCENT,51.26,-5.97,0.0,-0.17,0.08,-0.08,0.0,0.0
2026-01-09T19:27:40.616174,ASCENT,51.5,-5.97,0.0,-0.22,0.09,-0.09,0.0,0.0
2026-01-09T19:27:40.667349,ASCENT,51.88,-5.97,0.0,-0.22,0.13,-0.08,0.0,0.0
2026-01-09T19:27:40.718210,ASCENT,52.12,-5.97,0.0,-0.2,0.19,-0.08,0.0,0.0
2026-01-09T19:27:40.769378,ASCENT,52.46,-5.97,0.0,-0.17,0.23,-0.08,0.0,0.0
2026-01-09T19:27:40.820245,ASCENT,52.7,-5.97,0.0,-0.09,0.21,-0.07,0.0,0.0
2026-01-09T19:27:40.870917,ASCENT,53.08,-5.97,0.0,-0.02,0.15,-0.06,0.0,0.0
2026-01-09T19:27:40.921972,ASCENT,53.33,-5.97,0.0,0.02,0.05,-0.07,0.0,0.0
2026-01-09T19:27:40.973183,ASCENT,53.66,-5.97,0.0,0.02,-0.02,-0.09,0.0,0.0
2026-01-09T19:27:41.024358,ASCENT,54.05,-5.97,0.0,-0.02,-0.03,-0.08,0.0,0.0
2026-01-09T19:27:41.075482,ASCENT,54.28,-5.96,0.0,-0.08,-0.04,-0.07,0.0,0.0
2026-01-09T19:27:41.126465,ASCENT,54.62,-5.97,0.0,-0.17,-0.0,-0.05,0.0,0.0
2026-01-09T19:27:41.176834,ASCENT,54.91,-5.97,0.0,-0.25,0.09,-0.02,0.0,0.0
2026-01-09T19:27:41.227719,ASCENT,55.24,-5.97,0.0,-0.31,0.11,-0.02,0.0,0.0
2026-01-09T19:27:41.278622,ASCENT,55.48,-5.97,0.0,-0.28,0.12,-0.03,0.0,0.0
2026-01-09T19:27:41.328992,ASCENT,55.82,-5.97,0.0,-0.24,0.12,-0.03,0.0,0.0
2026-01-09T19:27:41.380011,ASCENT,56.06,-5.97,0.0,-0.13,0.06,-0.04,0.0,0.0
2026-01-09T19:27:41.431257,ASCENT,56.44,-5.97,0.0,-0.05,0.01,-0.05,0.0,0.0
2026-01-09T19:27:41.482046,ASCENT,56.68,-5.97,0.0,0.06,-0.08,-0.05,0.0,0.0
2026-01-09T19:27:41.532829,ASCENT,57.02,-5.97,0.0,0.1,-0.11,-0.03,0.0,0.0
2026-01-09T19:27:41.583220,ASCENT,57.4,-5.97,0.0,0.09,-0.05,-0.02,0.0,0.0
2026-01-09T19:27:41.633802,ASCENT,57.64,-5.98,0.0,0.04,0.03,-0.01,0.0,0.0
2026-01-09T19:27:41.685155,ASCENT,57.98,-5.98,0.0,-0.04,0.08,-0.02,0.0,0.0
2026-01-09T19:27:41.735885,ASCENT,58.22,-5.98,0.0,-0.13,0.1,-0.01,0.0,0.0
2026-01-09T19:27:41.787009,ASCENT,58.6,-5.97,0.0,-0.19,0.05,-0.02,0.0,0.0
2026-01-09T19:27:41.838042,ASCENT,58.84,-5.98,0.0,-0.22,0.03,-0.03,0.0,0.0
2026-01-09T19:27:41.889094,ASCENT,59.18,-5.98,0.0,-0.21,0.01,-0.04,0.0,0.0
2026-01-09T19:27:41.939474,ASCENT,59.42,-5.98,0.0,-0.16,-0.03,-0.06,0.0,0.0
2026-01-09T19:27:41.990098,ASCENT,59.8,-5.98,0.0,-0.11,-0.04,-0.05,0.0,0.0
2026-01-09T19:27:42.040812,ASCENT,60.04,-5.98,0.0,0.0,0.05,-0.05,0.0,0.0
2026-01-09T19:27:42.091766,ASCENT,60.38,-5.98,0.0,0.03,0.14,-0.06,0.0,0.0
2026-01-09T19:27:42.142720,ASCENT,60.62,-5.98,0.0,0.04,0.19,-0.06,0.0,0.0
2026-01-09T19:27:42.193816,ASCENT,61.0,-5.97,0.0,-0.0,0.2,-0.06,0.0,0.0
2026-01-09T19:27:42.244889,ASCENT,61.34,-5.98,0.0,-0.06,0.18,-0.06,0.0,0.0
2026-01-09T19:27:42.295967,ASCENT,61.58,-5.98,0.0,-0.16,0.14,-0.03,0.0,0.0
2026-01-09T19:27:42.346534,ASCENT,61.96,-5.98,0.0,-0.23,0.07,-0.02,0.0,0.0
2026-01-09T19:27:42.397090,ASCENT,62.2,-5.98,0.0,-0.31,0.0,-0.01,0.0,0.0
2026-01-09T19:27:42.448206,ASCENT,62.53,-5.98,0.0,-0.29,-0.01,-0.02,0.0,0.0
2026-01-09T19:27:42.499244,ASCENT,62.77,-5.98,0.0,-0.28,-0.08,-0.03,0.0,0.0
2026-01-09T19:27:42.549719,ASCENT,63.16,-5.98,0.0,-0.24,-0.06,-0.04,0.0,0.0
2026-01-09T19:27:42.600443,ASCENT,63.4,-5.98,0.0,-0.2,0.0,-0.03,0.0,0.0
2026-01-09T19:27:42.651762,ASCENT,63.73,-5.98,0.0,-0.13,0.08,-0.02,0.0,0.0
2026-01-09T19:27:42.702130,ASCENT,63.97,-5.97,0.0,-0.07,0.17,-0.02,0.0,0.0
2026-01-09T19:27:42.753300,ASCENT,64.36,-5.98,0.0,0.01,0.17,-0.03,0.0,0.0
2026-01-09T19:27:42.804093,ASCENT,64.69,-5.98,0.0,0.01,0.14,-0.04,0.0,0.0
2026-01-09T19:27:42.855198,ASCENT,64.93,-5.98,0.0,-0.02,0.09,-0.02,0.0,0.0
2026-01-09T19:27:42.905918,ASCENT,65.32,-5.98,0.0,-0.04,0.06,-0.01,0.0,0.0
2026-01-09T19:27:42.957018,ASCENT,65.56,-5.98,0.0,-0.09,0.01,-0.02,0.0,0.0
2026-01-09T19:27:43.007866,ASCENT,65.89,-5.98,0.0,-0.11,0.02,-0.02,0.0,0.0
2026-01-09T19:27:43.059122,ASCENT,66.13,-5.98,0.0,-0.15,0.03,-0.02,0.0,0.0
2026-01-09T19:27:43.110089,ASCENT,66.52,-5.98,0.0,-0.17,0.08,-0.03,0.0,0.0
2026-01-09T19:27:43.160765,ASCENT,66.76,-5.98,0.0,-0.16,0.1,-0.03,0.0,0.0
